Smiles,naAromAtom,nBondsD,nAcid,SaasC,SpMax3_Bhm,ETA_EtaP,SpMax1_Bhm,MDEO-11,SpMax4_Bhm,MLFER_S,maxHBa,ATSC4c,SpMax4_Bhv,VPC-4,ATSC8c,VE3_Dzs,AATS6s,VE1_Dzs,minHsOH,gmin,GATS2c,minwHBa,CrippenLogP,SpMax5_Bhv,VE3_Dzv,GATS6m,ATSC2m,ATSC8m,VC-5,MDEC-33,maxHssNH,AATS6v,SpMin6_Bhm,AATS8e,GATS8m,maxHBd,IC3,AATS7s,hmin,SpMin5_Bhm,SssssC,ndsN,ATSC1m,SCH-6,GATS5m,ETA_Beta,SpMin4_Bhm,AATSC5s,ATSC7p,apol,pIC50,Predicted_pIC50
CC(c1nc2nc(-c3noc(=O)[nH]3)nc(-c3cccc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)C1CCOCC1,1.4399195814307106,-1.3638205273585458,-0.7808828289898957,0.8419057245853775,0.3624087878914903,-0.4488676971657069,-0.1890417971169906,-0.9370723834131268,-0.3403451840468293,-0.558706915534961,-1.6288698605708414,-0.5088441812899513,0.6665474954809941,-0.495527628863518,0.3237401554528599,1.1629711944886691,-0.993335246352466,1.643588474062893,-1.083273594061667,0.6616865585158627,0.2631382080172982,1.4905067485043264,0.5665385124892207,1.203074484567794,0.3536790240226861,-0.0799215054789361,-0.1465468231445458,-0.5621007587865668,-0.77565085698334,0.6181257762482608,-0.7668755972571919,0.3484179499414998,0.6596669165747429,-0.5852588574029988,-0.5087193368524536,1.168563599398191,-0.0421753874331628,-0.9659448347567172,0.2969719111949779,0.4652558634738208,0.7639290296439762,-0.4453480022077192,0.3617320531472228,1.0582703421685251,-0.5888562238286125,0.6583414220107913,0.0371764622534173,0.8073636607238418,-0.4275131325655196,0.0460208572331456,7.846490011,7.8737741127958145
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)c2cccc(F)c2)C2CC2)C1=O,1.211981569592821,-0.6403538499632889,1.147602843917827,0.5390529988245721,0.6287959709760648,0.0470754133221509,0.6762176178614299,1.703379963207191,1.0088434963841924,0.6500740791703181,0.3115276857521261,-0.4065777714013568,1.2057792566596846,0.7557640285278066,-0.5872545337386285,1.118858845104821,0.0669339274159567,1.4895279681954212,0.7159931836710117,-2.3175336766878125,-1.0465422389072994,-1.054757513504809,1.0088876112448777,1.69160369366978,-0.4996730108266556,0.2696881880136542,-1.066948210857279,0.1950085278000096,0.1295334042123036,-0.0898921603359906,-0.7668755972571919,0.1351183093040429,0.3659960620420753,0.2933310644856773,0.0068106558348256,0.2191535926529408,0.7057728011799803,-0.3909645866694056,-0.7749530075571202,0.5600246612483964,-0.1026016957424341,-0.4453480022077192,1.662897845317474,-0.2000050015434066,0.3875842965517911,0.8635972758265292,0.8881906637030482,1.66763514613966,-1.2587733625676485,0.4945571141403347,8.853871964,8.97859335640238
CC[C@@H](c1cccc(C(F)(F)F)n1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,1.211981569592821,-1.1226649682267935,1.147602843917827,0.3675283513251914,0.1243606952917712,-0.1990304379126429,-0.4420251185220196,0.2372937209997085,0.5638340218910238,-0.6793169926119843,0.0349829273088161,-0.7455743734548018,0.5159026403384205,-0.0062366731018989,0.8797474587995309,-1.0978445495504052,-0.1832565674476012,-0.8959670260339241,0.9573101313864548,-1.606638308614876,-0.8672605340398479,-1.1664651980214942,1.039737170958079,-0.1410224650574316,0.0216929378185312,-0.2303642992484711,0.573348450896676,0.3687792128630848,-0.2625403735774123,-0.2857120185265137,-0.7668755972571919,-0.0416337459921227,-0.0720413960704675,1.1743398290008251,0.1907580326787705,0.4981623558630361,0.2717780778871584,0.3605118021427638,0.0385045534799748,0.6793863574586073,-3.628953586537413,-0.4453480022077192,-0.7091544944446109,-1.0467084206493258,-0.0984132362939054,0.4274285864680861,0.6150330771977501,0.1825306855363118,-0.2221391308817347,-0.1081910837485031,9.0,8.542975011238454
C=CC[C@H]1N(C(=O)c2cnccc2C(F)(F)F)CCC[C@@]1(Oc1ccc(C(F)(F)F)cc1)C(=O)N1CCN(c2ccccc2OCCOC)CC1,1.211981569592821,-0.8815094090950412,-0.7808828289898957,-1.254376647241489,-0.0869202264583816,-0.0467110210474784,-0.5838908115298692,-0.6967167318502979,0.4986825323425967,0.2087305378662473,0.31562654645871,-0.7904500724614334,0.9058748555224808,-0.1988692212976725,-1.840728006794444,-0.2499708415703039,0.0857056577133887,-0.3519993939829973,-1.083273594061667,-1.7399375220218238,1.414131481553918,-1.361413924728821,0.5367540826707983,0.6210502007174474,0.2549140491906804,0.9365727023705174,0.4032516641963589,1.1202499780284447,0.0480377718562213,-1.623170554592886,-0.7668755972571919,-0.9287467752906088,1.57589475634244,0.9029266388143312,-1.1695295264196357,-1.8611445508996245,1.282492399762674,-0.3368144101749417,-2.5655708773000705,1.3269488357549888,-7.739187295205346,-0.4453480022077192,0.1833028270413698,-0.5339399649623021,1.9930215593792016,1.5050218190007103,0.939616013412524,0.1131517962528422,-0.4880591547735019,1.0399154177764327,7.397940009,7.619400037052986
CCC(CC)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5281675340791524,-0.6403538499632889,1.147602843917827,0.8022896902327896,0.6287223044391025,0.8356834362876826,0.6600472143446885,1.703379963207191,0.9382317184756322,0.2230250655198205,0.1516606087138655,-0.1076274745332924,0.8826241441374074,0.9822630177132948,-0.5117436132368376,1.324054804746767,-0.5086230057180687,2.2173988589113143,0.7980155077977433,-1.99829913243454,-1.0298085104210628,-0.9741276962820522,1.1181516417393578,1.5490644888970095,-0.3176320973970905,-0.390518013071442,-0.5362068133580962,-0.0490491101623381,0.5964183331037847,-0.3186856222765499,-0.7668755972571919,-0.6137327961937361,0.6962064471322067,-0.1260225005117242,-0.1104867032948737,0.3139871608165929,0.1008888448838099,-0.6943093689378351,-0.5037161960531727,0.4311246512852341,-0.0639994759526716,-0.4453480022077192,1.9998681121984876,-0.6149661713124048,0.5189617558997066,0.0425738605635775,0.6617052536883736,-0.7824574586814822,-1.4299619550554885,0.4534837057775661,10.0,9.768254528445183
CC[C@H](N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1)C(C)(O)C(F)(F)F,0.5281675340791524,-1.1226649682267935,1.147602843917827,0.4915390111689029,-0.2743034547512874,0.6225476379904303,-0.443569030495492,0.7866613246664154,-0.2189956780792677,-1.0357867759729646,-0.1053351911419206,-0.7158769651551349,-0.2494552475270199,0.6373332603011361,-0.199809225052189,-0.3135837151900452,1.109634775611404,-0.6761002049177819,-0.1462464191534149,-1.8129514117047607,-0.5685975745585286,-1.3817802945822002,0.2223316584555661,-0.910535740131442,-0.0424728962060695,-0.2463810203338148,1.2624970041143386,0.4355293348660334,0.948151311920262,-1.011252821616036,-0.7668755972571919,-0.6805355180516967,-0.0938605902970847,1.957959982297778,0.2642314616967899,0.5862698489857824,-0.0200134087686044,1.1246034395225306,0.3018653575148895,-0.2856608015335165,-6.433257012486615,-0.4453480022077192,-0.9696196426355044,-1.4616695904183243,-0.0983154713942515,-0.4192518105218328,0.3554478588507545,-0.4249515890067866,-2.3039201296952925,-0.3796722530946124,8.0,8.094954594749625
CCOC1=C(C=CC(=C1)C(C)(C)C)C2=N[C@@]([C@@](N2C(=O)N3CCCCC3)(C)C4=CC=C(C=C4)Cl)(C)C5=CC=C(C=C5)Cl,-0.8394605369481851,1.0477350639589769,-0.7808828289898957,-0.7703660157459702,0.1590382911634847,1.450196213505316,-0.4149779481353309,-0.9370723834131268,0.415687857830007,-0.7498962229015018,0.3458864396172391,0.8406850629001279,0.1780770294604715,1.8547966850385211,-0.9763108450632552,-1.872708471512864,-0.7075714709501864,-0.9837188261574408,-1.083273594061667,0.5813124354858688,0.2920435774775787,1.1012212858196395,2.0027910283975854,0.8593838286312565,-0.6788706562224771,-0.2667288476132697,1.8725174449424304,-0.71216715879929,3.7511127183126014,-1.3725615537653566,-0.7668755972571919,0.2018057268710066,1.157286627830226,-1.409408172639428,-0.5734420339522355,-1.8611445508996245,-0.5013020630373858,-1.0369904614892718,-1.5724931253146328,0.9845754479740334,-0.3822251840052295,1.2197217672405445,0.129542046119987,0.454224253613543,-0.9200059586910054,0.0682308422905447,0.9853235252906916,-0.2477782817189391,-1.788655206055052,0.915671667242832,5.13667714,5.8561768342078295
C1CC1NC(=O)C2=C(NC(=C2C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)N,-0.8394605369481851,0.5654239456954723,-0.7808828289898957,-0.7703660157459702,-0.3414156829387985,-1.727236945693307,-0.4345900973052089,-0.9370723834131268,-0.3369200645817446,-0.0235555365043161,-0.9018237146207132,1.4256026646092272,-0.3016437086895289,-1.983889736697079,0.8501273067917813,0.3096576446277982,0.0921081488490776,-0.4662975697727126,-1.083273594061667,0.969089455322104,-1.3601931629149888,0.8766835706025544,0.1433160100649643,-2.229342154402445,0.4866706202631808,-1.3559555167815762,-1.0991850723240326,1.4769263579123826,-1.4441922460222818,-0.3094205109318436,1.183489196800392,1.0115084994691337,-1.1604848381978403,-1.3231047158052658,-1.5543813647954925,0.4640472467301502,-2.8743263424827727,-0.5351887785029835,2.498000923750141,-1.7624650321469717,0.7639290296439762,-0.4453480022077192,-0.9822292413662388,0.3372318288392131,-1.0080006240805628,-1.2402752257847844,-3.5929413697138477,-1.7546224592459498,0.556760717121678,-1.4726114185639887,5.335358024,5.577273109358524
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)NS(=O)(=O)C)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,-0.8394605369481851,0.8065795048272245,-0.7808828289898957,-0.7703660157459702,0.6990698560401998,1.4915758576482097,0.6275625421991415,0.2321523939259478,0.7695147033365564,0.4052802931028783,1.1334703155516028,0.8441607919046191,0.2937237997374898,0.9638913443872424,-1.7191199858481998,1.04382216314171,0.953131733699596,1.283188560659063,-1.083273594061667,-1.719480694312767,-0.4625871993132756,0.3982642506672232,-0.0012802740557137,1.298561877972494,0.930007856164384,-0.7729989314596352,-0.5726739467061929,-1.460486025329866,0.3821896201734997,0.95024884243685,0.8748367079066723,-0.6721453774009459,0.7100875496993969,0.09966827509595,-0.0419307093034378,-0.443948745382381,0.2787022318098239,-0.0270001177687336,0.1476978717714959,0.0505694226488284,-0.2327509550173565,-0.4453480022077192,2.10861465079422,0.8366190615083752,0.6499498258242287,-0.1370250115251931,0.7275973843766783,-1.9080318178557465,0.4817560630932744,0.6223576653464389,6.0,6.780476582208484
CC[C@@H]1CC[C@H](N1C(=O)C2=C(N3[C@@H]([C@](N=C3S2)(C)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl)C(C)C)C(=O)N6CCN([C@@H](C6)C)C(=O)C,-0.8394605369481851,1.0477350639589769,-0.7808828289898957,-0.7703660157459702,0.4757642443231729,1.7762210275194563,-0.2436912023355343,-0.3231631554775009,0.9073144194793368,0.9761679912674558,0.4062215180337528,-0.5349176391620878,0.6809696331357797,2.0653224539747894,1.3902029119932051,-0.1826334624310131,-1.3577147540178238,-0.3785342408991714,-1.083273594061667,-0.1902945958152715,0.6520026491342441,1.1298391870336986,0.1857251696791723,1.3170237759098988,0.2438494021882898,1.494232072269538,2.5690453553041475,0.744805103244772,1.8545819471101572,0.9244819336989278,-0.7668755972571919,-0.7548290691810935,1.6300800885939817,-1.0625592337551624,-1.1595194090388856,-1.8611445508996245,1.1501209895034226,-0.7879401607747339,-1.3230696519913692,1.5331077322365123,0.4252571213099719,1.2197217672405445,0.7491726282099519,1.693131729487409,1.8221957095121524,0.5300565133759552,0.6843174611674288,-0.0558902358311551,-2.6299647895555425,1.4129286971813966,7.236572006,7.571371091978167
CC(C)OC1=C(C=CC(=C1)OC)C2=N[C@H]([C@H](N2C(=O)N3CCNC(=O)C3)C4=CC=C(C=C4)Cl)C5=CC=C(C=C5)Cl,-0.8394605369481851,1.288890623090729,-0.7808828289898957,-0.7703660157459702,0.0614390036620473,-0.3085778942101858,-0.457272499540993,-0.6486456021145858,0.2012604098397132,-0.1254040460360251,0.0644254450285978,0.4272089195912139,-0.1119706956952876,-0.9959136901979052,-0.0114052558769368,-0.1646509395761078,-0.064845823345109,-0.5050647838282949,-1.083273594061667,0.7928354408337448,0.4968382062737993,0.5477617926295141,-0.1553712436801581,0.2201702098383673,-2.480193089169628,-0.5042772896136287,-0.1580458764228289,-0.0252641293089347,-1.0720549656772151,0.4821956886094821,1.618032913638615,1.225461412273825,-0.2774929011061082,-0.0767230356591512,-1.5222674934597793,0.1976097920828722,0.0067524455462554,0.0636358226343719,-0.6643926529450574,0.9498805170999388,0.7639290296439762,1.2197217672405445,-0.1194646335799374,-3.6095890315521535e-06,-1.2486987315900229,0.2478297143793154,0.4796692367853659,0.7743241380377383,-0.1206259644728457,0.1732496139260645,5.823908741,5.8554645548614275
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=CC(=CC=C4)Cl)C5=CC(=C(C=C5NC2=O)Cl)F,-0.8394605369481851,0.32426838656372,-0.7808828289898957,-0.7703660157459702,-0.4602589620329773,1.3077900895842092,-0.3566079746305531,-0.3774270966344741,-0.2270218979786658,-0.0342764322444959,0.5527555022952092,0.7267437896509253,0.1813789367594587,0.6591387857575395,-0.3139278601132307,0.4343264862987669,0.7132374234473007,0.0301790500001896,0.5026277059336075,0.3816100909102254,-0.4570151727643228,0.4879570217942642,-0.4179878408658923,0.5006231349345273,0.8019662188541018,-0.1370677391068231,0.2003997684201623,-1.4101100895801573,0.3367792788745047,0.8280560639130893,0.937300133823706,-0.1334649958451093,0.7725193751838608,0.0068901648100787,0.501840415440388,-0.0275379000864832,0.4019931753000479,0.0991812827738668,0.2849505991014571,0.0520178768507276,-0.176593636770376,-0.4453480022077192,-0.6587731070020347,0.8505922614940181,0.0850935606195634,-0.6245076643375707,0.6045082187978438,-0.8156639015009873,0.0083997006733125,0.1490474050978747,7.494850022,7.012461772357148
CCOc1cc(C(C)(C)C)ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@@](C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCNC(C)=O)CC1,1.211981569592821,-0.8815094090950412,-0.7808828289898957,1.7567568199605876,0.2998663716592916,0.9378794618626656,-0.3889449354890084,-0.7928589927638563,0.5054894621756916,0.1944360102126742,0.5573074042556614,0.5688200432696326,0.161707767289785,2.267182208516323,-0.1359922113319743,0.7672877158958339,-0.8388639447021718,0.735056419791344,-1.083273594061667,0.5369788234245892,0.9563055487087764,0.9355458032402152,0.8708781426698272,0.9022503230555424,1.2090423046432603,-0.4798069510056184,2.0841385281895466,-0.4725695200506442,3.7511127183126014,-1.3370228526143506,1.3149528128078931,-0.2681553151904737,1.5677617636639083,-1.0109071676017192,-0.5802577816998225,-0.0640218264912293,0.0642430832343262,-0.7848276217732958,-1.6852198653155768,1.027032678261376,-0.5162154202925319,1.2197217672405445,0.2330551836006117,0.3609638549361083,-0.8476578079473122,1.2997659651849722,1.1223826211474006,-0.236252043375955,-1.957350940001619,1.5946366354543686,7.48148606,7.622470306364347
CC(C)[C@@H](C1=CC=CC=N1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,1.0477350639589769,1.147602843917827,-0.7703660157459702,-0.2037823521446082,0.4196035959221816,-0.4721078950787093,0.2372937209997085,0.0832649175111929,-0.5765750751019275,0.0893044691410068,-0.6882439922486758,0.3469343764433933,0.0668393547065496,0.7953158359892329,-0.616026678461911,-0.814965639084124,-0.8058561010557186,0.89522199769476,0.4403873393285715,-0.945887869188756,-0.8683422361905266,0.7576411123224291,0.0863931021749012,-0.5626574466166918,-0.2067030476730951,-0.1193636391071629,1.0379288675779377,-0.0260864991112499,-0.084105658829175,-0.7668755972571919,-0.1878364709553587,-0.0397206963547355,-1.2055767042713956,-0.2975140529355383,0.4263765424117156,0.2717780778871584,-0.6506744095986201,-0.1341419022154446,1.0212988844144868,0.0038573682746226,1.2197217672405445,-0.5468253643387523,-0.9534480269514252,0.0395712722006861,-0.3679378470678983,0.4993102939405491,0.9294341704702582,-1.0287509252795752,-0.0899837070123873,6.537602002,7.000166977295189
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N3CCOCC3)cc1)C2c1ccc(Cl)cc1,1.211981569592821,-1.3638205273585458,-0.7808828289898957,1.9431599650118647,-0.2601959507195936,-0.5677715198374166,-0.4401985142499391,-0.9370723834131268,-0.8318927491857538,-0.0432105120279794,-0.3055272186975387,0.1335461279864758,-0.7450609507432188,-0.5410436996617277,-0.2279766853248259,0.4221720749566259,-0.8960150118326891,0.0368510940815074,-1.083273594061667,0.8742948682531734,2.5623495848307973,1.206928774065497,0.6434042974725693,0.2874004972870428,0.1783738469031737,0.624998771930585,-0.3164522716788034,0.7617910553428634,-0.5148530240665841,0.053940457511874,-0.7668755972571919,-0.8743159003032863,0.5181397616963379,-0.542330871025462,-0.7171049132389797,-1.8611445508996245,0.3342779238754257,-1.1793392923475696,-0.7171922206897784,1.3733212738442582,0.7639290296439762,-0.4453480022077192,0.3352081021493279,-0.6465455646387742,-0.3824962254807528,0.4017716047411189,0.3674070493838981,0.0575054918675022,0.0359647849568043,0.3837230062764475,7.326979093,7.694203228739267
CCC(CC)N1[C@@H]([C@H](C[C@](C1=O)(C)CC2C(=O)NC(=O)O2)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,0.5654239456954723,-0.7808828289898957,-0.7703660157459702,-0.303901667672541,0.5964834745195355,-0.4755605810326411,-0.1529983301130674,-0.0307257427498198,-1.003624088752425,0.0257207842719658,-0.0575889305168938,-0.5382844146377943,0.0142103979417736,0.4950892977196696,0.0498827876034085,-0.5602111325612377,-0.4588691442760237,-1.083273594061667,0.485958811923618,-1.0687480336945328,-0.4354667947743972,-0.008272231033711,0.1219478205688199,0.157624040811944,0.1156439785108734,0.2468215779247617,1.2955834331402474,-0.4086907414297067,-0.4128431145013692,2.584521324951487,-0.8682735438182446,0.3678924811037696,-1.1090667376341496,-0.2521503625062035,1.031923647370028,-0.3099728688420137,-0.9388805452397933,-0.1184033952344095,-0.2418811067740937,0.1398968401889838,-0.4453480022077192,-0.3594477018590739,-0.1645434389777349,-0.4395138005728675,-0.6758216277915052,0.4699946475008523,-0.0297071389765338,0.0705334012956668,-0.2402290170314359,6.30980392,6.599168107637959
COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,1.211981569592821,-1.1226649682267935,1.147602843917827,-0.4760629456186854,0.1207452466964787,-0.2852426709317571,-0.3763652871531699,-0.0786055540249227,0.6470603385288811,0.5008749467861485,1.0643949647059576,-0.7952175722215052,0.3710745439394961,0.4376865842096615,-1.335459212085358,-2.3586647471710878,1.7640479209896085,-1.021600343498008,1.526920589745129,0.0923894890243983,-0.2302969328513081,-1.3026470721709118,0.978554280130986,0.5828579689234064,0.4448996320899701,-0.1347724994638061,0.6605595059774493,-1.6703219745440068,0.2609664876667319,1.0553583740320212,1.4342907858793994,0.3128111903535414,0.5209519854997265,1.874597479576826,0.9465413871399851,1.1567415025112533,0.6259204897555687,2.32217881164962,0.6315984298999963,-0.0549883451266546,-0.7044293421933564,-0.4453480022077192,-0.8410845841389107,-0.4047637706225027,-0.1654694219316017,1.1201670930962015,0.9522936165645288,-0.0002652970398221,0.398933214702291,0.2344536827157119,8.22184875,7.992656137215861
C1CCC2(CC1)[C@@]3([C@H]([C@@H](N2)C(=O)NC4CC(C4)C(=O)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,-0.8394605369481851,0.5654239456954723,1.147602843917827,-0.7703660157459702,-0.2831475348680999,0.6607528006849474,-0.3447210073835525,0.4071250298241231,0.4506417146618954,0.1872887463858876,1.083515967779323,0.4276880957272062,0.5248183511429821,1.091714489093765,-0.1155268844246623,0.5146888694257091,1.3202337736801073,0.1454941683263841,1.3545820296295985,0.3740780233414367,-0.8799321981303089,-0.6780838578751381,-0.7722905580126369,0.1937610093181977,0.9668881760635296,-0.3152983178180218,-0.79586595588179,-1.7390869027246407,1.4786906968448663,0.6594524193536342,0.8881097192272445,-0.2045369890072941,-0.0064058003399085,0.5134529458058356,2.0031840447554328,0.9574850103068908,0.3294040801248394,0.5135892046865947,0.1498307944273039,-0.0573457194922031,-0.6020913752230614,-0.4453480022077192,-0.7799050801314849,2.542077522410874,0.2341832431184778,-0.3935948287948655,0.6928712285252253,-1.3865883250807272,0.6368160629695665,-0.125062283283082,8.15490196,7.76876582383622
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@@H](CC2CC2)C3=CC=CC=N3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,-0.8394605369481851,1.0477350639589769,1.147602843917827,-0.7703660157459702,-0.1380464957142898,0.2726306741279704,-0.4715949709934216,0.2372937209997085,0.1668197327944528,-0.4425638783496793,0.1508986886241244,-0.6108746279058545,0.4711828100318917,-0.1756875542766255,0.2991512394830795,-3.4057058832144933,-0.8402322582695787,-1.0658208466483834,0.8624418665840902,0.4531195718544684,-0.9506367527114972,-0.835191792835177,0.8518038226522813,1.5708205182235564,-0.521892018259263,-0.2061899381430907,-1.0211695249813946,-0.6023786597722284,-0.4360014469536811,-0.2210622797281259,-0.7668755972571919,0.3303896618150536,-0.1176390326171152,-0.867180705560988,0.3652586098971768,0.3884764117924709,0.6987311363394298,-0.6288177196174515,-0.2492256430261021,0.2243451934239911,0.0206606716842321,1.2197217672405445,-0.4604134545553942,-0.2758192690228483,-0.1562853744335445,-0.2653099201600293,0.4967109776393665,0.8878728497968763,0.5251107403445373,0.0073053826246719,7.096910013,7.227936159402777
CCOC(=O)Cc1cnc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)ccc2C)C3=O)c1,1.781826599187545,-1.1226649682267935,-0.7808828289898957,1.8082732707255305,-0.0837907011754633,-1.0164315645415354,-0.2789307224022133,-0.7928589927638563,0.3685942972422276,0.4830067872191821,0.0143664374518721,1.031934782127754,0.6763549335046946,-0.6136984614200647,-0.4861972675426969,-1.0020941199019402,0.0221213859069137,-0.8348639538390998,-1.083273594061667,0.7466065166477021,0.6634983139960597,0.3299793588800312,1.008685040528693,-0.2062610866066379,-0.3749349928630914,2.652263315513593,1.038098171838014,0.0994332857643199,-0.3950785436211118,1.8129893942767343,-0.7668755972571919,0.8164901483509204,0.1235513517833382,-1.1810890020402154,-0.8704804978413234,-1.8611445508996245,0.7519701737341564,0.7428301033801072,0.6223959241037905,0.4780669638861881,0.7639290296439762,-0.4453480022077192,0.0326747136422181,0.607483501324062,0.5019825159873731,1.581992764181612,0.3064104769117176,-0.7740368593145868,-0.022346372123186,0.3081276700138053,8.790484985,8.739778760002096
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=N5)Cl)NC2=O,-0.8394605369481851,1.288890623090729,1.147602843917827,-0.7703660157459702,-0.0504081067427885,0.5453019227465618,-0.3656141395543791,0.3118522155793163,0.6347153873129354,0.6143377600363852,1.1241714066422706,0.0784249368750727,0.0965939038619288,0.6098414354020771,-1.3327976077335342,-2.40773751399748,1.9099049554067256,-1.0244023686192416,1.5148958267233126,0.2447934102275961,-0.1448861247204864,-1.2525599083170078,0.1837713424488724,0.5042866589734796,0.4227940242189235,-0.5344849780312861,0.7946062364271738,-1.3035093354925174,0.4619144604195451,1.7190718616932466,1.392629129903641,0.2186242627971723,0.6819187154983039,1.1239022619146104,0.5776686199186011,1.1428385657702844,1.0859080603192572,0.9123159383404692,0.4094173072126803,-0.0366074575759814,-0.44289377556579,1.2197217672405445,-0.7803818359038617,0.7604722707036654,0.4223398003963254,0.3248006595602172,0.1488371997819436,-0.8401952037640159,1.2321569392926364,0.2115133576024285,7.337242168,7.1413057005920715
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)N)C3=C(C(=CC=C3)Cl)F)C4=C(C=C(C=C4)Cl)NC2=O,-0.8394605369481851,0.32426838656372,-0.7808828289898957,-0.7703660157459702,-0.5524720039434527,0.4085764498383423,-0.3622273584986263,-0.6967167318502979,-1.558615102243177,-0.3996802953889598,0.751211671243899,0.7333907893830087,-1.0758149989491106,0.1947304554722851,-1.3647996866359722,-0.0031441330673588,2.007507420043629,-0.5996220688653184,-1.083273594061667,0.3866280902408032,-0.5215291280288054,-0.1035057217342109,-1.0285751866827828,-0.9795088761083144,-1.3338217508984027,-0.7974105541177724,0.5734897283526045,-1.6453460381626102,0.3986898233330349,0.4711586442079127,1.071798698178756,-0.1999565065004259,-1.6910881304941434,0.3378414409946084,2.008237806446789,0.5936711459062363,-1.0153184908935695,0.6978515195556223,0.9025328199237144,-0.2302490225375842,-0.1583577920365042,-0.4453480022077192,-0.8751789088137611,0.421657891739377,0.1323621365321993,-1.086333335422981,-1.4315988363046463,-1.32358611594167,-0.0522306286758294,-0.847609115311159,6.0,6.263423902884474
C[C@@H](C(=O)O)NC(=O)N1[C@H]([C@H](N=C1C2=C(C=C(C=C2)OC)OC(C)C)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,1.288890623090729,1.147602843917827,-0.7703660157459702,0.0454996574824606,-0.2886956156650798,-0.4591369454146224,0.2372937209997085,-0.1036348347167681,-0.3192735773376106,-0.25545794044129,0.1552043153619803,-0.7097359432055371,-1.0586357355655116,0.4038328578916668,-0.0357100258786722,0.2347598144757779,-0.4340417512150753,1.3031495570269649,0.382850929326156,-0.3068136954399982,-1.223488404927031,-0.1372052246158285,0.0577961870030865,-1.5932440321939674,-0.5284929249475637,0.2744951486208249,0.2566583030373277,-1.026088159046048,0.9813201665497744,1.58024292403059,1.2204692182496468,-0.2661116368231742,0.2109413659726352,-1.6215663126441904,0.8980191886745893,-0.0656887584401211,0.4875542865586523,-0.518756681296445,0.9160955591673678,0.7639290296439762,1.2197217672405445,-0.5014153563417099,-0.4149647793580294,-1.322434529522918,0.093887824017512,-0.2879738452275819,1.6179576228842625,0.1508498259529665,0.0226288011877518,5.469800302,5.88148398192537
