Smiles,naAromAtom,nBondsD,nAcid,SaasC,SpMax3_Bhm,ETA_EtaP,SpMax1_Bhm,MDEO-11,SpMax4_Bhm,MLFER_S,maxHBa,ATSC4c,SpMax4_Bhv,VPC-4,ATSC8c,VE3_Dzs,AATS6s,VE1_Dzs,minHsOH,gmin,GATS2c,minwHBa,CrippenLogP,SpMax5_Bhv,VE3_Dzv,GATS6m,ATSC2m,ATSC8m,VC-5,MDEC-33,maxHssNH,AATS6v,SpMin6_Bhm,AATS8e,GATS8m,maxHBd,IC3,AATS7s,hmin,SpMin5_Bhm,SssssC,ndsN,ATSC1m,SCH-6,GATS5m,ETA_Beta,SpMin4_Bhm,AATSC5s,ATSC7p,apol,pIC50
CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3=C(C=C(C=C3)C(=O)O)OC)C4=C(C(=CC=C4)Cl)F)C5=CN=C(N=C5NC2=O)Cl,-0.8394605369481851,1.288890623090729,1.147602843917827,-0.7703660157459702,-0.05497539024188816,0.4813110598660959,-0.3765256222256482,0.31185221557931636,0.5636506531466796,0.8546645062120839,1.1173189167115731,-0.12971072502917005,-0.13248567367297498,0.5930779462037649,-1.4821476820772452,-1.7303811133694964,1.928628007605927,-0.968130000883714,1.5240753388721504,0.2369274013218782,-0.7080437797088038,-1.2624811307691803,0.05320471405881141,0.36933118968083223,0.3944238579212899,-0.5243378312460335,1.1828095271058472,-0.8212387806496256,0.5548029001472007,1.7190718616932466,1.4442789072060043,0.3063479812551229,0.4327850214599174,1.5853508248818513,0.58627749489022,1.153451845756485,1.084597780570936,1.4786252505061026,0.5074886693767882,-0.08876296536538451,-0.46302045146009435,2.8847915366888084,-0.7819075485176343,0.7604722707036654,0.31653768204350746,0.37611462301415166,-0.30073481445720807,-0.6863024914964373,0.4644600936575891,0.13817103765536984,7.602059991
CC[C@@H](C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(C(C)N(CC)C(=O)C3CCNCC3)cc1)C2c1ccc(Cl)cc1,1.211981569592821,-1.1226649682267935,-0.7808828289898957,1.8011520727682149,-0.2072374422854791,0.054259766073743824,-0.44010037884350606,-0.7928589927638563,-0.0013055217758037206,0.5705607690973179,-0.2197529564676354,-0.10685520780552563,0.5122350261865783,-0.15144140623835944,0.37954457995692953,0.5349080250802767,-1.0391434795500925,0.2981285252998341,-1.083273594061667,0.8425087422222948,1.3620702897847883,1.1188039613650087,0.9805211764397503,0.3754012066104868,0.07238799257351951,0.7943055607755758,0.11137946327856175,1.2231957703265144,-0.33324975687232017,0.5489437875299451,0.6338601227580384,-1.1014791342016017,1.783810228916657,-1.388338615018941,-1.1424568432099484,-0.651969970920083,1.2905583990041416,-1.5108844213354191,-0.8278875065882525,1.450785327761675,0.7639290296439762,-0.44534800220771925,0.271954337051558,-0.6465455646387742,0.45645629818303857,0.8379402940995619,1.033662976993472,-0.493483909534353,0.08573777194543947,1.0916974251799736,7.326058001
CCCN1C(=O)C2=CC=CC=C2C1(C3=CC=C(C=C3)Cl)OCC4=CC(=C(C(=C4)OC)O)OC,-0.8394605369481851,0.8065795048272245,-0.7808828289898957,-0.7703660157459702,-0.2068392905344017,-0.8343722688441956,-0.45246364224918373,-0.7928589927638563,-2.1564284780858913,-0.20849098802241897,-0.5219290583978977,0.08570005094901875,-1.9159522857577367,-1.2287143057450942,0.3145021413384406,-1.8018932857595005,-0.6575377771329121,-1.0335421238459501,0.9384103304116744,0.41852961911669495,1.245987646178993,0.9254379210995277,-0.9860353362839389,-1.433389768995807,0.28649299200582656,0.8771319058848098,-0.17461113145470422,1.0981509450673759,-0.6934844841006697,-1.2945953512943371,-0.7668755972571919,-0.7244312453290506,-0.2463948080333239,-0.796700290249285,-0.4648492109168351,0.4763105541358381,-0.5959070101613236,-1.2641417235901897,-2.2184634370278533,-1.090402131715799,-0.02498925417085018,-0.44534800220771925,-0.28660575027363666,-0.16182568398235536,1.1231413572536908,-0.6245076643375707,0.07258600677628017,-1.447627340481549,1.252513099093546,-0.6219323679787717,5.27572413
CC(C)(C)C[C@@H]1[C@]2([C@H]([C@@H](N1)C(=O)NC3CCN(CC3)CCF)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O,-0.8394605369481851,0.32426838656372003,-0.7808828289898957,-0.7703660157459702,-0.49865901661793166,1.3042257595369073,-0.36138204408356156,-0.6967167318502979,-0.15008122876305266,-0.036063248201192825,1.1041817063346329,1.0892848571465652,0.12087896304545805,0.8316106205398961,-1.585150325530565,0.5275557036911911,1.086914070383719,0.20857660380186493,-1.083273594061667,0.3747166907145322,0.7573560862473254,0.44096323418227296,-0.3327774492835695,0.4949527406874916,1.0583989925233934,-0.2920300367321231,-0.10811333755903851,-1.6391938861149138,0.3821896201734997,0.8065995971952166,0.8911929007200537,-0.4710706936942096,0.7485283135702605,0.08683791847360883,0.6006561523318967,-0.42982938489732847,0.45650822137860353,-0.030320463407347637,0.22187237988183317,0.17643336013304392,-0.19329840575368765,-0.44534800220771925,-0.38403089954614555,0.8366190615083752,0.24365775198253,-0.44490879224880003,0.7271707947356918,-1.4399630877192122,0.2473659237749898,0.3673169149238049,6.0
CC[C@@H](C(=O)NC(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5281675340791524,-0.8815094090950412,1.147602843917827,0.7815544733046961,-0.3647311697496698,0.5757658061195938,-0.4445227722804639,0.7866613246664154,-0.6310887959741562,-0.42469571878271284,-0.037761375720040666,-0.606217837025534,-0.2941430652288342,0.0372854746030152,0.9419111266514204,-0.5739277771160458,-0.7000323654600886,-0.7907121708386889,0.929524906318916,0.3816800247001554,-1.1758879539536047,-0.9937255656421815,-0.03813507532291478,0.008557190578567643,0.4487121214123044,-0.06501204364656057,1.1403934278316605,0.8847149405347418,-0.46695341476443,-0.5887717548160264,0.41587532981158254,-0.5489690216841686,-0.06027529635076347,-0.4493145361980365,-0.19284490110415406,0.4660372964546535,-0.5684725511407716,-0.20537626764587932,0.06281391215569662,1.07795961620529,-0.4162680072270237,-0.44534800220771925,-0.6744481805027295,-1.4616695904183243,0.5699821716786564,-0.2909669018869966,0.6484633191893698,0.1485438760281607,-0.594126236561853,0.004495717938267436,8.22184875
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H]2CC[C@@H](O)[C@H]2O)C1=O,0.5281675340791524,-1.1226649682267935,1.147602843917827,0.7834679276758658,-0.2929678568049024,-0.14862858333751536,-0.4433930632898118,1.7066621085543083,-0.5036089945083198,-0.5104628847041515,-0.19192040094529367,-1.075377071951679,0.0571972921185588,-0.025380882694448666,0.1523193045936574,-0.10228007033800252,-0.30306526271733714,-0.6187098672996653,-0.16825404794023716,0.3961927441854916,-1.0785168230509783,-0.9940757349083845,-1.2202985677430094,-0.9254951048116561,0.11012876294075788,-0.21700453048795793,-0.9134183903649812,0.3516498617223472,-0.21692165953433867,-0.16663722159723524,-0.7668755972571919,-0.2464663975315951,-0.21463931060851635,0.7198664302688839,0.5811336893121455,0.5731270666664527,0.08710060745880488,-0.06715347926339081,0.3554338973121911,0.3356277698796515,-0.054468238781608565,-0.44534800220771925,-1.0036366916765214,-0.22671703477633529,-0.3616676790480278,-0.5731937008836362,-0.5672095277968877,1.185180010365861,-0.3864678421513668,-0.5618567420731306,7.301029996
C1=CC=C2C(=C1)C(=O)N(C2(C3=CC=C(C=C3)Cl)OCC4=CC=C(C=C4)CO)CC5=CC=C(C=C5)[N+](=O)[O-],-0.8394605369481851,1.7712017413542336,-0.7808828289898957,-0.7703660157459702,-0.32372801725170336,-1.5351529717379313,-0.4474682893173611,0.049128894070716855,0.7166906636618127,-0.0905611348804404,-0.2914707919839101,0.27237559192435007,1.0518390821015664,-1.0617398251614294,-0.8951272162970015,-0.9603674904541057,-0.21168550686441798,-0.8901141535283816,1.2360732023768985,0.34158803482004385,0.514269601725143,0.709945317361257,-1.2161164626346743,-0.6291796458497908,-2.8227728703189134,-0.3521249654458182,-1.566356411775231,-0.028748144391114668,-0.8587199192536048,-1.5239380674489444,-0.7668755972571919,1.2433074763871366,-0.2993940594914668,-0.9887753251564801,0.3407073236268493,0.820466033255,-0.7997778956936471,0.11671086617007723,-2.4090051395786545,-0.6137604148879562,-0.12653254464430194,-0.44534800220771925,-0.3717591341925268,0.391455877369487,0.05834287854819513,0.37611462301415166,0.7852487759752916,-1.1395065729941123,1.134576793036047,-0.37983615204391596,6.008773924
CC[C@@H](CN1CC(F)(F)C1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5281675340791524,-1.1226649682267935,1.147602843917827,0.7953477919788724,-0.31700230282646896,0.16753863038955555,-0.44536137311558244,0.23729372099970858,0.38097320774641297,-0.7775918702303,-0.06400640652943854,-0.4861197263079644,0.2788316262011863,0.09792775535478898,0.7638704364168789,0.2152586259937604,-0.8218168174399355,-0.2806579587498325,0.9572789328967208,-0.5031552579782416,-0.02424186147279564,-0.9876350007529285,-0.014480043303895691,-0.024852230044122525,0.7488065378326764,-0.3128696741446501,0.07095538008976149,-0.20913058930764306,-0.5153497527854671,-1.0112528216160361,-0.7668755972571919,-0.6720130154797439,-0.05917532362896564,0.5631012866242198,0.37793979544056344,0.4981262844137776,-0.02468099569684699,-0.5119742245867049,0.12190396531631484,0.8933091252092319,-2.0501050709700563,-0.44534800220771925,-0.5434714182550251,0.5669292298511932,0.009241016907421342,-0.34228086534093105,0.6091345402652383,-0.052429917315565344,1.022766873809554,-0.22298231477759375,8.301029996
C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3CC#N)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,-0.8394605369481851,1.288890623090729,-0.7808828289898957,-0.7703660157459702,0.9557934814732325,-0.8565936389828439,4.043942696074444,-0.9370723834131267,0.39459501515768863,0.5535860175086996,-4.793151585050541,0.010489876328996263,-0.15938679890584237,-0.8579015419557732,0.5538030585117558,-2.6548078752830375,-0.04060610359165472,-1.059993866865077,-1.083273594061667,0.8480735839075724,0.3849660673567171,2.4287464635429563,0.1330437143926168,-0.7671641595032158,-1.6082090085079164,-3.1221873751225035,-1.4863617910342122,1.5051035258788528,-0.9022919755376141,0.2645975690827442,-0.7668755972571919,2.077471603589581,-1.5486482102513053,-1.101793680575198,-0.5032098080548429,-1.8611445508996243,-0.826559678760589,0.10216695539375407,-1.4755655192257575,-1.0830669311261014,0.7639290296439762,2.8847915366888084,-0.7176081111668547,-0.1543907964565051,-3.81841869049087,0.11954480574447926,-1.0460296151492283,0.35984494777298387,0.8849858391650172,-0.6710819868950367,6.13667714
CC(C)(C)C[C@H]1[C@]([C@H]([C@@H](N1)C(=O)NCC[C@@H](CO)O)C2=CC(=CC=C2)Cl)(C#N)C3=CC=C(C=C3)Cl,-0.8394605369481851,0.08311282743196778,-0.7808828289898957,-0.7703660157459702,-0.5409222667144729,0.6232716425312883,-0.4423755777310674,-0.07408722303023114,-1.2643643175153305,0.1631667309704832,-0.46291252665834937,0.3936855207696382,-0.7654365478105039,-0.13933053039458637,-1.76049573722272,0.4791880763033356,0.03498767307576374,0.020430789846419425,0.7494598271630625,0.49492566310335806,-0.024971743960779332,0.675641243724135,-1.1549662445037403,0.3028043647637647,0.9681207872817694,-0.3508302850355489,-0.4908024238210546,-1.621883497811454,-0.2454340196733286,-1.0852918167248982,0.8351189469159067,-0.49469861605116927,0.5259834041360374,-0.5210852492947262,0.8819198408661424,0.8382873840482888,-0.20444406560818423,0.01775569335715792,1.1142991382728387,-0.04629655982643675,0.03468428461294986,-0.44534800220771925,-0.976713133694587,-0.5912845580183039,-0.20382855995983637,-0.7784495546993742,0.35059943791876125,-0.6168761493888626,-0.6595758416552714,-0.11317947126385985,6.707743929
CC(C)c1c2c(nn1Cc1nnn[nH]1)C(=O)N(c1cccc(Cl)c1F)C2c1ccc(Cl)cc1,1.6678575932686004,-1.3638205273585458,3.0760885168255494,1.0803551162162737,0.4671897129627332,-1.8151199584220932,-0.33217971743988267,-0.9370723834131267,0.40189854455842977,-0.2612020587449697,0.6291010215857707,0.49405816043944295,-0.6891480476282282,-0.9951093633980793,0.5840028323417098,-0.9735170045807889,0.5921539083628294,-0.9422995076962646,-1.083273594061667,0.7555051098749639,1.262088703084277,0.39220604926769886,-0.495951428440179,-0.42982928636970563,-0.21290188298948512,-0.4759622696680966,0.0156922589639714,0.731764057811006,-0.4726005656846672,0.7249180552333084,-0.7668755972571919,0.8602430790596755,-1.119498515886516,0.9016801530121937,-0.5839453261004113,1.1993770593191917,-0.6996286946061618,1.3019507864773998,1.5447864875181865,-1.2228548575883642,0.7639290296439762,-0.44534800220771925,-0.4084950637900243,0.8276552180093462,-0.5806585191856218,0.4530855681950534,-1.33993485428516,0.9494878590337081,0.13885230663245618,-0.9671618181096066,7.790484985
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)N2CCOCC2)C3CC3)C4=CC=C(C=C4)Cl)C5=CC(=CC=C5)Cl)CC(=O)O,-0.8394605369481851,0.8065795048272245,1.147602843917827,-0.7703660157459702,0.48111521690513626,0.9031829365584619,0.6556243088152078,1.7033799632071913,0.9267286494800513,-0.018195088634226374,0.1729858449825032,-0.24343235748619194,0.6888870416334224,0.6475385567380249,-1.0521514973666928,1.151068170573121,-0.24810589718892423,1.5931961717529382,0.8194283353435633,-2.129241959238971,-0.10742006971696412,-0.9998899998771817,-0.8880825931996584,1.509603882764571,0.2053941424914741,-0.07876506327898977,-1.1222946018143813,0.1943508180066594,0.41064587417039716,-0.5887717548160264,-0.7668755972571919,-0.24940439754903723,-0.19764711214051597,0.5281402713275055,-0.11008138696735544,0.3387445041650392,0.4413633541479853,-0.5545402656332485,-0.4493166097389625,0.43848542560410786,-0.08175850178296062,-0.44534800220771925,2.288738785272477,-0.10674460286597215,0.3533331856245683,-0.2396529384330621,0.308215030427566,0.018371137911874703,-1.9210862858274946,0.35075643241925464,8.494850022
CCC(CN1CCCC1=O)N2C(C(CC(C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,0.5654239456954723,1.147602843917827,-0.7703660157459702,-0.5251800426033497,0.23013717684529364,-0.4812269396019249,0.5758343786591609,-0.059468261538143476,-0.35411648849319527,-0.2020683632292333,-0.9255528843466158,-0.025394960852728098,-0.7022619396058281,0.8210833155967865,-0.38922243213523594,-0.8734433425911381,-0.7327942915607291,1.083003099322874,0.48268650001471874,-0.9440688425283389,-0.8658321636131128,-0.48405203249912004,-0.06129825715435704,0.4483525239503303,0.03438299888495216,-0.8227069179700397,0.5558644578578045,-0.6808254197915524,-0.21092658556190677,-0.7668755972571919,-0.5428856395000557,0.45081220025172525,-0.06655676783519822,-0.17978427098155383,0.6434875800553285,0.6949230566667256,-0.34096350333452313,0.17400187483719334,0.7728636307330513,0.7639290296439762,-0.44534800220771925,-0.4961876458679243,-0.4296030259942088,-0.44121142930098106,-0.6758216277915052,-0.0347977682949539,1.4080283427946476,0.5382822142929727,-0.24022901703143593,6.853871964
C1CCC(C1)C[C@@H]2[C@]3([C@H]([C@@H](N2)C(=O)NC4CCC(CC4)O)C5=C(C(=CC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O,-0.8394605369481851,0.32426838656372003,-0.7808828289898957,-0.7703660157459702,-0.4804234073040563,1.0673648893623027,-0.3614126803710587,-0.37742709663447416,-0.19189445424254256,0.1354710836416851,1.1059309642280792,0.579232150589557,0.5882739716662841,0.47668615924418767,-0.6208499725725471,0.36572726987150145,1.023643489922058,-0.03615648777239279,0.48821378526553855,0.4104390128785538,-0.4294097929850114,0.4998882825457182,-0.3238251305360402,0.8681973518974092,0.7436827141657277,-0.3260648004038641,-1.2156189357867775,-1.4483313787641088,0.3821896201734997,1.4043947619166033,0.8639349731448073,0.09042135633288924,0.9666981498895194,-0.0063423810797294655,0.4693477024073403,-0.04420316216889844,0.9913173595429041,-0.1023436861797531,0.1892559665666884,0.9362412606709224,-0.03566679333066767,-0.44534800220771925,-0.5694949108037141,1.3448406299548081,0.1296851588077658,-0.5218797374297017,0.4868311381986589,-0.8505011165711058,-0.24874813843983193,0.24633649473493413,5.522878745
CC[C@@H](C)OC1=C(C=C2CC(=O)N([C@@H](C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5=CC=NC=C5)OC,-0.8394605369481851,1.5300461822224813,-0.7808828289898957,-0.7703660157459702,-0.4013291594603166,-0.5311257515385944,-0.47752240122106543,-0.9370723834131267,0.12984423861300234,0.202476682017809,-0.3057594498222881,-0.13801074316197576,0.8244333112414839,-0.8390298648551143,0.3535068553358093,0.02076579081097308,-0.6920963090720057,-0.3666625155050132,-1.083273594061667,0.862695986642644,1.6781747352809888,1.1673127583726808,1.0614841175214205,0.32549615801274523,0.08130433957468572,0.7087907058146895,-0.20808855009556645,0.7679489557329838,-0.8589529904882627,-0.10119381297954802,-0.7668755972571919,-0.20990292163085336,0.40041569170799496,-0.7891525360453079,-0.7302794068794383,-1.8611445508996243,1.4495760300702192,-0.9471899277885371,-0.6962612423159893,1.412308241200372,0.7639290296439762,1.2197217672405445,0.17614065006942023,-0.6465455646387742,-0.14219267449928163,0.29914367783324997,0.7815369604530835,-0.10212394722766821,0.12775736217907568,0.38690817368211616,5.931443105
CCC(CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@H](C(C)C(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,0.5281675340791524,-0.6403538499632889,1.147602843917827,0.8101611874528291,0.6284391521703666,0.3239236112149231,0.688124877753393,1.5175572886501276,0.7059644521044829,-0.3165933534025659,-0.025045098872674764,-1.1486640473756944,0.5398145197214643,0.5248466519999808,0.7765228115926716,1.300063825725601,-0.9955525571604833,2.1454008831166047,0.7735362905437482,-1.9188888753289186,-0.7445413962533219,-0.9379535948362561,0.253305374414171,0.5026246968744755,0.2707038280114842,-0.1688901403168922,0.16841111096627465,0.5567874066414589,1.0101502291958075,0.30314428487919165,-0.7668755972571919,-0.8752912035114018,0.5390872411952736,-0.11486790862074327,-0.32695357503993067,0.2856844817256816,0.5447264551516156,-0.00043924612410653203,-0.0413681729726126,-0.2889246030262222,0.7639290296439762,-0.44534800220771925,2.2012009827117685,-0.7230248837482859,-0.1691719394358648,-0.03439708461732418,0.28241480033822386,0.9003376487071615,0.9136953274955657,0.20913447352712677,7.698970004
COc1cc(C(N)=O)ccc1NC(=O)C1NC(CC(C)(C)C)C2(C(=O)Nc3cc(Cl)sc32)C1c1cccc(Cl)c1F,1.0980125636738765,-0.8815094090950412,-0.7808828289898957,0.953433000461529,0.1344567652302117,-0.04236699380232935,0.08988922733146391,-0.41709313106167883,0.6624481104439203,0.8305424907966791,1.125725742839413,0.028573726640673536,0.19018406463840287,1.410174779661526,0.04821303588108211,-0.608019723190258,1.427781761176033,-0.7191808399873548,-1.083273594061667,0.03053378214304661,-0.18456024777215968,-0.20052681565675723,0.55492663627436,0.49021226018338676,0.4736700395542693,0.5873674170372046,2.7793485429365754,-0.155233195665334,1.2205807732568719,1.8104362540104195,1.2396070588845924,0.5878544161061728,0.2984813846499411,1.0813758978406014,-0.2710108728172576,1.083066441334607,0.8714328151242662,0.5925651043769734,0.3309911678615603,-0.13084961053030153,-0.1406739221665781,-0.44534800220771925,-0.4789799546719427,1.4792061013057745,0.9671145124928412,0.8379402940995619,-1.2666204642233083,-0.4762535228900193,-0.37234586676346876,0.2301972850440907,7.397940009
CCOC(=O)[C@H](C1CC1)N2[C@@H]([C@H](C[C@@H](C2=O)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,0.5654239456954723,1.147602843917827,-0.7703660157459702,-0.24846256955651191,-0.0168597569013254,-0.4760114338665224,0.7866613246664154,-0.34358833683131856,-0.5569200995782642,-0.2511107189027923,-0.9941069236602232,-0.11851957786592601,-0.9739421487485337,1.1009052983211443,-1.5002687950703124,-0.4553858287415761,-1.0046899635687978,1.1451781433990122,0.45454585337963793,-0.7573093017463823,-0.9666447080221887,-0.522801850143535,-0.6713248008255334,0.233900136707625,0.01579084908573322,-1.0335091326979258,0.7825770991916966,-0.6703897776862613,0.5677083987532081,-0.7668755972571919,0.008948100897949875,-0.32326223580684993,0.6305202150268929,-0.0957832374442201,0.7153738786118318,0.09148190211366555,0.06556850685189276,0.7121504025243528,-0.2079058519299323,0.7639290296439762,-0.44534800220771925,-0.5642480994519836,-0.06015608222731295,-0.02112346952177197,-0.7527925729724069,-0.7574510466770662,1.3763690557882313,-0.07115593409137551,-0.46456765243607134,7.397940009
C1=CC=C2C(=C1)C3=C(C(N4C(=NC=N4)N3CC(=O)O)C5=CC=C(C=C5)Br)C(O2)C6=CC=C(C=C6)Br,-0.8394605369481851,1.5300461822224813,1.147602843917827,-0.7703660157459702,0.9590031720524753,-0.6423439875458098,4.043942696074444,-0.21600543016677426,0.39692686726318654,0.11670951609637044,-1.442591936552544,-0.36224636402652083,-0.15912104585868087,-0.8286935968845939,0.6670364422279028,-4.751911666197648,0.38905115323521067,-1.0730951690441317,1.201389659330288,0.48810208116165704,-0.3043581432979277,-0.8464310986000557,-0.15380948880376427,-0.7616142112149615,-1.0176947512758736,-3.172879891479866,-1.4205594728137962,1.6485717400449684,-0.9022919755376141,0.6210116062348694,-0.7668755972571919,1.9969495568133164,-1.5408037451230232,-0.29263911615477006,-0.7808933231322824,0.7803651926767002,-0.5312155917096733,0.7743426747852097,-1.484009157457888,-1.0743594492002264,0.7639290296439762,2.8847915366888084,-0.9615999989057751,-0.1543907964565051,-3.8067712016443083,0.042573860563577544,-1.0501924416147626,0.6275384415674831,0.8418026261345342,-0.6063630180748995,6.040958608
COC[C@@H](C)n1c(-c2cnc(N(C)C)nc2OC)nc2c1C(c1ccc(Cl)cc1)N(c1cc(Cl)c(=O)n(C)c1)C2=O,1.781826599187545,-1.1226649682267935,-0.7808828289898957,1.4737442621256973,0.6469287703347976,-1.2000502546345688,-0.25267038295890254,-0.7310532537081498,0.621352945392104,0.7224401254165326,0.005188090519093248,1.1411127800023901,0.19602461991919834,-0.38653275432989137,-0.28437246898749424,-0.5443501704366763,0.016376396498442254,-0.6923285618917927,-1.083273594061667,0.7477013810696439,1.9093187339835436,0.5643715609274383,-0.6663395389086658,-0.20478542501334032,-1.6081249571639973,-0.12177632871529354,1.3103965234373998,0.6740190079593722,-0.09621935856386588,1.2742952411978294,-0.7668755972571919,0.6520082667908552,-0.15579168028202084,0.38211261479342284,-1.203596317661884,-1.8611445508996243,0.7387256327397309,1.418456417809753,0.7993571305527477,0.03659862892115454,0.7639290296439762,-0.44534800220771925,0.11331521061950492,0.5453099005459275,0.7746395978779881,1.581992764181612,-0.04978905582528047,-0.271715100249537,-0.3481091923694959,0.12422956638827119,9.841637508
CC[C@@H](C1=NC=CS1)N2[C@@H]([C@H](C[C@](C2=O)(C)CC(=O)O)C3=CC(=CC=C3)Cl)C4=CC=C(C=C4)Cl,-0.8394605369481851,0.8065795048272245,1.147602843917827,-0.7703660157459702,0.4774108195884869,0.359232755746007,-0.41041423595463095,0.23729372099970858,0.6202333485795626,-0.6310729617811751,-0.02833691802421666,-0.6964386324036969,0.07405718878730169,-0.0008354604775993524,0.6177413507009554,-0.1261560303828596,-0.8629092547849272,-0.6110084126254524,0.9535874427965662,0.23187766585495143,-0.9455577456947094,-0.8150564209150014,0.6370788634962126,-0.5973969261389254,-0.2973016839826541,-0.40025350042746627,-0.2428086701654713,0.05491640717246896,-0.27028031871106306,-0.5887717548160264,-0.7668755972571919,0.10753256255930493,-0.25561215758556577,-0.20291261140636602,0.6137092696187805,0.4938582124984101,0.2888593628472662,-0.6873704762689176,0.09341990649853066,-0.9502314620088622,0.05127268896007529,1.2197217672405445,-0.2567155530718389,-1.0467084206493258,0.41926496307415323,-0.6245076643375707,-0.06093282509759862,0.8243752655162254,0.004683572632188621,-0.3689807349224178,7.301029996
C1=CC=C(C=C1)C2=NC(=C(N2C3=C(C(=CC=C3)Cl)F)C4=CC(=C(C=C4)F)Cl)C(=O)O,-0.8394605369481851,1.288890623090729,1.147602843917827,-0.7703660157459702,-0.18344595095465493,-1.8093279220952274,-0.39358030460407595,-0.21600543016677426,-0.4838586441784516,-0.13969857368959784,0.5810878764862812,0.2300630102063137,-0.7649133245810446,-1.7112591271998956,0.4560667575050192,-0.5790364253654419,2.7791935225772098,-0.8917972224953155,1.2613716401522728,0.31960947647689986,-0.03375982411556542,-1.4500479384209135,0.8872079562100285,-2.5053691354348504,-3.9744305511065967,-0.651346811939256,-1.3418253481049276,-0.07482955473187089,-0.9692493452283829,0.24167462311755145,-0.7668755972571919,4.46426942688873,-2.8134064834187087,3.3635645013209787,2.127836377300555,0.8497158886906735,-1.4413066959641194,5.149934458221486,1.8536715852069214,-2.476845969546504,0.7639290296439762,1.2197217672405445,-0.980784571857248,-0.3978511764648385,-0.08983047424450492,-0.4962227557027345,-2.9766472282620797,-0.6861448391947812,0.05907644496404153,-1.4172210362148578,8.522878745
COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CCN(C)C(=O)C4)CC3)cn1)C(=O)C2,1.211981569592821,-1.1226649682267935,-0.7808828289898957,1.7025796235319466,-0.35199674978554657,-0.022261944629268015,-0.44205649710877076,-0.8469390142573326,0.46826616952972155,0.8823601535408824,-0.24790752465480315,0.07733136883658537,0.9079704036328966,0.3209228803875145,-0.2285733442688384,0.8621734990873232,-1.03388575985619,0.9018306477740597,-1.083273594061667,0.8268754764883537,2.1616741246245037,1.057333443681513,0.4616134160446381,0.8986471790271153,0.5870469781187574,0.8021909494482592,0.22551675604618254,1.2059867041349435,-0.19842442759592027,0.05687078812562856,-0.7668755972571919,-1.4778874338054342,2.0149808300802894,-0.912260693920311,-1.0077106680632006,-1.8611445508996243,1.3869923958616852,-1.1797885370525267,-0.3750704240165912,1.4800061134428868,0.7639290296439762,-0.44534800220771925,0.7153220534016711,-0.40099158435192034,-0.03546797073930343,1.2484520017310379,0.9942382552527173,-0.04999845779707191,0.07700829785854937,1.3843156995296781,8.15490196
C1CC(CC1O)OC2(C3=CC=CC=C3C(=O)N2CC4=CC=CC=C4)C5=CC=C(C=C5)Cl,-0.8394605369481851,0.8065795048272245,-0.7808828289898957,-0.7703660157459702,-0.8991777370530314,-1.0021185516953393,-0.44671328797800136,-0.7568056451015386,-0.3661440292370768,-0.5551332836215678,-0.38329073012452153,0.7611175300206375,0.3921116763898872,-1.2636144621649206,0.3744618031387898,-2.041763570267831,-0.5177002045285146,-1.0524574359645336,0.46136854050160603,0.44785959779351603,0.045217945886400115,1.0075543852815718,-1.1294031270290437,-0.8843444618766951,-0.8565990883033983,0.11017751680982914,-1.4405906544804679,-0.04491292572901602,-0.8587199192536048,-1.5397747223718852,-0.7668755972571919,0.8629953423534819,0.0385214897445203,-1.4344424966446772,0.42285354468948894,-0.07524142371897097,-1.527040003377955,-0.6931373337767546,-2.887217555608858,0.558256184505829,0.013718845897349416,-0.44534800220771925,-0.374150612249122,1.0715599915550753,-0.19818973524951525,-0.7784495546993742,-0.5838491188483315,-0.2940877605004121,-0.4625055261757734,-0.7843159291552316,5.522878745
