naAromAtom,nBondsD,nAcid,SaasC,SpMax3_Bhm,ETA_EtaP,SpMax1_Bhm,MDEO-11,SpMax4_Bhm,MLFER_S,maxHBa,ATSC4c,SpMax4_Bhv,VPC-4,ATSC8c,VE3_Dzs,AATS6s,VE1_Dzs,minHsOH,gmin,GATS2c,minwHBa,CrippenLogP,SpMax5_Bhv,VE3_Dzv,GATS6m,ATSC2m,ATSC8m,VC-5,MDEC-33,maxHssNH,AATS6v,SpMin6_Bhm,AATS8e,GATS8m,maxHBd,IC3,AATS7s,hmin,SpMin5_Bhm,SssssC,ndsN,ATSC1m,SCH-6,GATS5m,ETA_Beta,SpMin4_Bhm,AATSC5s,ATSC7p,apol
18,3.0,0,7.618717347,3.904017387,1.09739,4.713711733,0.454280148,3.814746799,4.554,13.79846913,0.026757217,3.752598457,3.355366894,-0.058865165,0.434748495,2.743861312,1.114813497,0.0,-4.472837114,1.289285176,0.028724565,7.01568,3.383788619,-3.607871333,0.877541749,177.8303381,939.1330972,0.251930829,16.11912346,0.0,180.4705141,1.541610486,7.648205628,0.897391407,0.0,5.19182619,2.655784376,-0.287213761,1.735855717,0.0,0.0,554.0528612,0.339751927,0.686141983,49.5,1.796127326,0.004347064,-2.246200801,89.187755
18,2.0,0,7.348515942,3.813977039,1.25703,4.014952916,0.0625,3.778269245,4.353,13.92968655,-0.029483993,3.697806848,4.172004414,-0.033819725,-1.224569657,2.520636453,0.774824537,0.0,-0.336407061,1.315969111,0.004888283,7.38468,3.542801281,-2.473464004,0.90405373,755.471107,1743.25999,0.374391808,16.88673846,0.0,168.0180529,1.736543294,7.471355291,0.887505223,0.0,5.683615365,2.384718609,-0.299257515,1.794823539,0.0,0.0,253.7302087,0.558252633,0.830078521,54.75,1.860762589,-0.035753183,-4.458133388,109.774064
18,2.0,0,7.919028744,3.816097534,1.25034,4.015828696,0.055555556,3.741862094,4.221,13.96943103,-0.175044251,3.700609076,3.983884928,-0.087530641,-0.969720551,2.278625764,0.817074407,0.0,-0.267499966,1.373280145,0.073397506,7.64368,3.522846024,-2.078387494,0.842632351,572.033885,1017.989011,0.307245855,15.74779115,0.0,159.2561911,1.736546252,7.502713863,0.952002757,0.0,5.571310394,2.275312716,-0.307237697,1.829632806,0.0,0.0,249.9067287,0.43424981,0.78017912,54.25,1.86915357,0.016288439,-2.008091239,111.100857
18,1.0,0,7.992921504,3.814457237,1.17804,4.015899955,0.0,3.659228812,3.354,13.86607927,-0.153783678,3.660934216,3.176779042,-0.035314591,-1.423514419,2.56880144,0.706664943,0.0,-0.253059814,1.230329484,0.080012326,7.82838,3.418083189,-2.901691875,0.909090195,463.9108597,839.7706717,0.197052586,15.74383628,0.0,179.4209924,1.581144081,7.482416176,0.956028761,0.321453678,5.543478588,2.347920481,-0.353524424,1.793601981,0.0,0.0,159.9975877,0.350916477,0.726576686,47.25,1.872065064,0.029579894,-0.682503553,95.731306
0,10.0,0,0.0,3.78912397,1.28955,3.992252488,0.0,3.656415135,3.354,13.86607927,-0.164869394,3.65715381,3.176779042,0.052570813,-1.637346226,2.56880144,0.670754059,0.0,-0.253059814,1.157683953,0.080012326,7.82838,3.41797931,-3.228415442,0.909090195,463.9108597,839.7706717,0.197052586,15.74383628,0.0,179.4209924,1.579461364,7.482416176,0.956028761,0.321453678,5.615767744,2.347920481,-0.353524424,1.79003666,0.0,0.0,159.9975877,0.350916477,0.726576686,40.75,1.848906107,0.029579894,-0.682503553,95.731306
18,2.0,0,7.540797376,3.830192904,1.09291,4.01622194,0.1,3.64464173,3.727,13.82106974,-0.081784054,3.518882978,3.041785614,0.028077728,-3.765311136,2.805681443,0.39010951,0.0,-0.3094788,1.336167007,-0.00044,6.45338,3.413650007,-4.252634679,0.901144908,492.4109717,1017.046102,0.259376967,17.31315609,0.0,182.9216495,1.536166781,7.587765083,0.936407764,0.0,5.485159524,2.51853188,-0.342821551,1.757651565,0.0,0.0,170.9405967,0.350916477,0.759652497,48.25,1.795756132,-0.038477851,-2.151568521,88.047755
18,2.0,0,7.850848126,3.825985375,1.12545,4.016084232,0.076923077,3.666891549,3.89,13.84389914,-0.117188237,3.56702201,3.344696197,-0.067436348,-2.222404684,2.531162753,0.581554887,0.0,-0.277935401,1.317006774,0.055417439,6.36858,3.373771635,-2.487088915,0.856517338,670.5702973,932.0322692,0.297574375,16.36677734,0.0,172.2714383,1.586690391,7.588330835,0.957795486,0.0,5.284422204,2.482475413,-0.290823416,1.736680339,0.0,0.0,183.1811264,0.350916477,0.75716938,49.0,1.841126925,-0.01302988,-3.361905874,92.106134
0,10.0,0,0.0,3.781025739,1.2863,3.991641867,0.0,3.679330535,3.623,13.8466277,-0.247576937,3.657336929,3.536493128,0.012226007,-1.045260489,2.464264101,0.779680121,0.0,-0.287815631,1.374009006,0.045605779,7.84137,3.366565001,-2.417833438,0.848027363,661.4741114,1379.429203,0.314272232,15.74383628,0.0,165.5926285,1.651681041,7.553268918,0.930021466,0.0,5.485516524,2.416678963,-0.291024424,1.73500963,0.0,1.0,213.2084189,0.350916477,0.762746865,42.25,1.833323967,0.044480965,-3.001031765,97.498099
0,11.0,0,0.0,3.790484511,1.32519,3.992253792,0.066666667,3.689339168,4.015,13.93622145,-0.185848531,3.67162008,3.331205161,0.112650519,-1.082918519,2.520864057,0.786117851,0.0,-0.274414847,1.12376662,0.064623019,8.39588,3.419797643,-2.350492497,0.927127359,553.1988826,1221.981005,0.197052586,16.38018238,0.255481456,172.8079257,1.725980386,7.470663596,0.923257677,0.255481456,5.732747113,2.260843621,-0.360416802,1.790125013,0.0,0.0,181.6081375,0.350916477,0.778004736,44.75,1.848907635,-0.013786059,-0.219232187,104.480478
18,1.0,0,8.041344745,3.814278436,1.15815,4.015899712,0.0,3.651013659,3.391,13.87590053,-0.07210409,3.621568708,3.175239635,-0.038219968,-1.843613013,2.500846339,0.637843891,0.0,-0.24719999,1.50306411,0.086214578,7.65268,3.417562714,-2.98022433,0.86792917,523.427913,1153.266053,0.197052586,15.27788923,0.0,173.9837242,1.576460171,7.450749805,0.922240703,0.0,5.654865485,2.378564934,-0.353478348,1.793526783,0.0,0.0,203.9215637,0.350916477,0.752832509,47.75,1.872061417,0.03015962,-3.949638533,95.731306
18,1.0,0,8.01324525,3.814750192,1.19133,4.015827972,0.0,3.684016894,3.352,13.87440548,-0.10854031,3.676530588,3.614849359,-0.10063037,-0.886454557,2.394451793,0.809724989,0.0,-0.247815631,1.487381013,0.085605779,8.04118,3.372568103,-2.279779808,0.852749798,622.7049705,1466.594323,0.326152031,15.74383628,0.0,166.2168605,1.654697299,7.482194688,0.913554676,0.0,5.350342371,2.308947097,-0.297197264,1.736825132,0.0,0.0,208.7297536,0.350916477,0.755795308,48.25,1.869122763,0.032472228,-3.505495895,98.824892
0,10.0,0,0.0,3.789907288,1.30044,3.992175239,0.0,3.680641612,3.352,13.87440548,-0.12327946,3.672212605,3.614849359,-0.002219498,-1.035750895,2.394451793,0.781447464,0.0,-0.247815631,1.423236207,0.085605779,8.04118,3.371237892,-2.544577766,0.852749798,622.7049705,1466.594323,0.326152031,15.74383628,0.0,166.2168605,1.653557637,7.482194688,0.913554676,0.0,5.420109813,2.308947097,-0.297197264,1.735948536,0.0,0.0,208.7297536,0.350916477,0.755795308,41.75,1.843699631,0.032472228,-3.505495895,98.824892
24,1.0,0,8.989159962,3.82933724,0.99494,4.015963708,0.0,3.73997604,3.631,13.82236897,-0.152931635,3.709993367,2.737671794,-0.016530965,-4.684486847,2.743917407,0.310018994,0.0,-0.271234485,1.381151357,0.059865269,7.56658,3.417637585,-3.970168079,0.905279253,444.7777947,880.2232543,0.197052586,15.27788923,0.0,190.6697544,1.527920175,7.535816127,0.957700393,0.0,5.465945933,2.51509951,-0.342612101,1.793236809,0.0,0.0,161.591341,0.369645216,0.7485889,53.0,1.871614038,0.004563773,-1.439768024,88.636962
0,13.0,0,0.0,3.802528661,1.12127,3.992305494,0.0,3.709425821,3.631,13.82236897,-0.166656825,3.679290751,2.737671794,0.073344034,-5.004452803,2.743917407,0.286186037,0.0,-0.271234485,1.288364985,0.059865269,7.56658,3.417409285,-4.246240104,0.905279253,444.7777947,880.2232543,0.197052586,15.27788923,0.0,190.6697544,1.524195844,7.535816127,0.957700393,0.0,5.655135122,2.51509951,-0.342612101,1.789287992,0.0,1.0,161.591341,0.369645216,0.7485889,45.0,1.844870146,0.004563773,-1.439768024,88.636962
18,2.0,0,7.301607709,3.806765245,1.16895,4.01495133,0.0625,3.682931013,4.449,13.86369083,-0.195874823,3.661932285,3.167767473,-0.052460805,-0.796130445,2.672991784,0.837848589,0.0,-0.337802824,1.256929813,-0.000843,5.70939,3.380770215,-1.798493593,0.931473454,521.8750655,1459.657684,0.192202678,16.13501353,0.433220226,173.7915597,1.665342734,7.512927341,0.905098884,0.433220226,5.669279077,2.457145395,-0.29126848,1.73662164,0.0,0.0,178.2429018,0.350916477,0.758991401,52.25,1.86081185,0.010116059,-1.513571681,101.826892
0,13.0,0,0.0,3.82061616,1.14297,3.992329845,0.0,3.742896219,3.509,13.82468379,-0.166531859,3.722488055,2.796422665,0.073931445,-5.064072953,2.810735218,0.290794123,0.0,-0.307831515,1.238967537,-0.240391657,8.31068,3.418028263,-4.223256148,0.877050379,507.3662425,895.7035868,0.197052586,16.03449556,0.0,191.1040308,1.538003185,7.566614956,0.949862869,0.0,5.581761024,2.68021262,-0.342612101,1.789717899,0.0,0.0,146.1121589,0.350916477,0.7730372,45.25,1.848882119,-0.043968584,-2.147812229,89.853962
18,3.0,0,7.678404836,3.903690976,1.18791,4.697964847,0.391486764,3.813538453,3.918,13.87661205,-0.072426374,3.752588925,3.27507704,0.054385826,0.58951993,2.615159083,1.143372013,0.0,-4.676842228,1.16714111,0.044009633,8.10958,3.591891486,-2.396565091,0.835111162,203.1980314,1310.791517,0.197052586,15.74383628,0.216222196,169.6819687,1.58348831,7.554153866,0.839870604,0.216222196,5.475399202,2.35067175,-0.296639004,1.736677654,0.0,0.0,627.138207,0.350916477,0.838602812,51.5,1.869113851,-0.073119616,-1.836108473,100.235306
18,2.0,0,7.647948392,3.830393606,1.22638,4.016201569,0.1,3.693336853,4.043,13.95844619,-0.155225321,3.641900222,3.417246092,0.080438373,-2.589634599,2.55361149,0.5551298,0.0,-0.306878787,1.222829448,0.035956728,7.44268,3.425513275,-4.278261,0.914124068,562.6570115,1522.385555,0.280893541,18.80333852,0.244205237,175.1616997,1.705803579,7.439644344,0.886597819,0.244205237,5.612507471,2.251332549,-0.361253043,1.794550926,0.0,0.0,176.9492681,0.369645216,0.828878302,50.25,1.872073939,-0.04674298,-1.635716239,101.386892
18,2.0,0,6.877393019,3.801331956,1.20226,4.014460803,0.0625,3.748865493,4.561,13.88612299,-0.184002517,3.651751133,3.810121265,-0.044710626,-0.985584708,2.626443877,0.810828371,0.0,-0.3744822,1.374459061,-0.034340259,6.44877,3.508685683,-2.469244988,0.912681337,640.3072377,1394.597255,0.290516149,16.13501353,0.0,168.0951172,1.732667587,7.583541399,0.92591512,0.0,5.612970244,2.508465289,-0.290952144,1.770389681,0.0,0.0,251.0850249,0.418957858,0.76751924,54.75,1.826335825,0.020385478,-1.188692475,105.353685
0,11.0,0,0.0,3.783600298,1.29745,3.990911263,0.0625,3.739552644,4.561,13.88612299,-0.203716795,3.629089677,3.810121265,0.024396612,-1.084857808,2.626443877,0.793881709,0.0,-0.3744822,1.332797727,-0.034340259,6.44877,3.507556909,-2.730186345,0.912681337,640.3072377,1394.597255,0.290516149,16.13501353,0.0,168.0951172,1.727312453,7.583541399,0.92591512,0.0,5.656448505,2.508465289,-0.290952144,1.756163628,0.0,2.0,251.0850249,0.418957858,0.76751924,48.25,1.820752283,0.020385478,-1.188692475,105.353685
18,1.0,0,8.067794919,3.818500708,1.23249,4.01590528,0.0,3.684428725,3.352,13.93057832,-0.107837563,3.676726703,3.624609675,-0.107810641,-1.103772979,2.350320605,0.773606919,0.0,-0.248233583,1.468093569,0.089303052,7.93049,3.37892589,-2.817428863,0.871313105,621.5362308,1781.565828,0.310715203,15.74383628,0.0,164.8690103,1.687489395,7.459816277,0.886388406,0.0,5.413606184,2.219263516,-0.303114424,1.737627026,0.0,0.0,213.2588508,0.350916477,0.762471163,48.75,1.869138142,0.035209813,-3.389802965,101.918478
18,3.0,0,7.577431094,3.815636353,1.21149,4.015828595,0.260010478,3.721307433,4.94,13.94127784,-0.211558198,3.69034358,3.560285513,-0.107896311,-1.525840306,2.953988795,0.727687634,0.0,-0.449913392,1.131379188,-0.449913392,5.75218,3.425285726,-2.796146214,0.900672363,584.1511069,1986.788788,0.261602308,16.96384712,0.0,163.6830349,1.698584388,7.479067083,0.863408501,0.543623324,5.501189384,2.526729375,-0.302602389,1.737023081,0.0,0.0,139.5202803,0.350916477,0.816811409,55.25,1.869125084,-0.065822248,-0.759965186,107.482478
18,1.0,0,8.009806104,3.815541637,1.21798,4.015828572,0.0,3.716686435,3.687,13.9339294,-0.08615661,3.6918861,3.539224655,-0.115774221,-0.799715094,2.341225275,0.837181434,0.0,-0.252658613,1.504947163,0.085027843,7.81178,3.432065575,-2.196186847,0.871078988,328.8359406,1378.077038,0.261602308,15.74383628,0.0,161.8588737,1.736277269,7.491998872,0.920172937,0.0,5.463623761,2.242198217,-0.30273743,1.773650276,0.0,0.0,249.3993711,0.452978549,0.766032369,50.75,1.869133958,0.036234937,-0.715776823,104.480478
18,1.0,0,8.182775449,3.826878148,1.28519,4.016159416,0.0,3.678250629,3.341,13.96623471,-0.064534619,3.630706684,4.334625019,-0.028398632,-1.433977061,2.309883075,0.721874573,0.0,-0.248225308,1.470217311,0.091580984,8.39918,3.422836031,-2.54214312,0.846796131,750.7919358,660.9144511,0.475537627,17.29360638,0.0,158.3190957,1.751145977,7.499526406,0.991288382,0.0,5.544876086,2.214463006,-0.365067175,1.794384459,0.0,0.0,217.531894,0.350916477,0.722477468,48.75,1.872069691,0.042269598,3.761636527,105.012064
18,1.0,0,8.063838606,3.815106871,1.21869,4.015901067,0.0,3.684165366,3.352,13.9207278,-0.149218111,3.676561241,3.746998229,-0.091694151,-0.981710938,2.400745345,0.795881583,0.0,-0.248028216,1.490509151,0.088445285,8.43128,3.418650179,-2.456282781,0.858795212,599.5742428,1233.996639,0.326152031,15.74383628,0.0,168.3603844,1.654993986,7.472351627,0.931734537,0.0,5.525965734,2.302435466,-0.359697264,1.793673712,0.0,0.0,213.2588508,0.350916477,0.73652925,48.75,1.872066132,0.036396944,-2.703809367,101.918478
0,10.0,0,0.0,3.790320405,1.32724,3.992253947,0.0,3.680871117,3.352,13.9207278,-0.160264812,3.672265006,3.746998229,0.006404878,-1.146475413,2.400745345,0.765962406,0.0,-0.248028216,1.42724809,0.088445285,8.43128,3.418563525,-2.735875838,0.858795212,599.5742428,1233.996639,0.326152031,15.74383628,0.0,168.3603844,1.653870844,7.472351627,0.931734537,0.0,5.593381465,2.302435466,-0.359697264,1.790140838,0.0,0.0,213.2588508,0.350916477,0.73652925,42.25,1.848908606,0.036396944,-2.703809367,101.918478
12,4.0,0,3.79391698,3.95815364,1.40448,4.146179511,0.2,3.863800777,3.951,15.1924716,-0.581690927,3.742530538,5.702014371,0.419626667,-5.189489222,2.716926369,0.323631476,0.0,-2.299036553,1.099524705,-0.190530132,5.91089,3.614842299,-4.309062836,0.952746664,1144.726879,2524.925776,0.595501324,22.37643422,0.139811711,197.1113647,1.597348999,7.697856388,0.850101877,0.139811711,5.588482654,2.79238979,-0.393010052,1.680270772,-0.669944224,1.0,201.9723081,1.033299703,1.004242312,50.25,1.822064449,0.30007648,-9.776884107,99.989341
0,11.0,0,0.0,3.763329737,0.96357,4.089969166,0.0,3.513169777,2.936,11.15756956,-0.054402621,3.421329431,2.166993646,0.036475572,-7.724490226,2.972698986,0.069695654,0.286404313,-0.209992091,0.830808444,0.226893109,6.83233,3.082718507,-4.356992402,0.824813055,422.7306728,-42.3657358,0.201800251,15.06997801,0.259044422,213.1659878,1.34089493,7.653681508,1.128443967,0.286404313,5.053508855,2.738046247,-0.001337601,1.427227797,0.0,2.0,2.283754074,0.274971652,0.75457865,34.75,1.626660039,-0.004427209,1.354090956,61.611067
0,11.0,0,0.0,3.75185137,0.9002,3.967835031,0.0,3.407568183,2.779,14.66652069,-0.004981377,3.368578692,1.626024935,0.051396638,-7.373409651,5.497563353,0.085622839,0.378876567,-1.569841795,0.869944168,-1.569841795,5.59401,3.03050175,-3.836784962,0.762906486,173.7218729,-585.8887796,0.136540218,20.70799822,0.427695224,221.138364,1.264763964,8.25203566,1.148201047,0.427695224,5.208411152,6.06042885,0.089462002,1.417375467,0.0,2.0,-8.082784362,0.267583143,0.94381772,35.75,1.565042874,0.240242627,0.186194177,55.051895
0,11.0,0,0.0,3.767069821,0.8663,4.089850328,0.0,3.488822798,3.035,13.27737381,-0.159348179,3.374112983,1.962681409,0.066780344,-8.130655588,3.204526749,0.054814223,0.33152777,-0.385241111,0.914429172,-0.385241111,6.65039,3.027592321,-2.991771016,0.825647416,-87.24315942,244.0742658,0.201800251,12.74828966,0.314634699,223.5271789,1.039166297,7.88902666,1.193063121,0.33152777,5.24946028,3.215285126,0.095694079,1.262178282,0.0,2.0,-26.29350082,0.290263604,0.74569921,34.5,1.558081148,0.006069806,0.389130118,55.314102
0,11.0,0,0.0,3.758432732,0.86138,3.967776935,0.0,3.409670995,2.854,14.59135351,-0.120063364,3.367619551,1.556474008,-0.203217793,-7.142506968,5.996296296,0.092473269,0.396222246,-1.64441715,0.903764428,-1.64441715,5.89999,3.007123814,-3.106033549,0.840980582,-84.55450703,-454.5624517,0.136540218,20.0977867,0.475473002,230.2860733,1.038205959,8.520045191,1.22518876,0.475473002,5.201841232,6.751322751,0.154961102,1.273547284,0.0,2.0,-28.09888492,0.267583143,0.894212149,36.0,1.560643575,0.269965259,-1.105117988,51.848516
0,11.0,0,0.0,3.762571327,0.90719,4.089851903,0.0,3.486661613,2.96,11.03312512,-0.012706865,3.376175288,2.072705392,0.067476972,-7.223517591,2.976254032,0.07578706,0.314182091,-0.205645909,0.901218732,0.219393109,5.88451,3.03476075,-3.809468991,0.798290177,145.7650574,-264.7015633,0.201800251,13.22441154,0.266856922,219.8814267,1.255907342,7.688362019,1.186637627,0.314182091,5.252855596,2.851310375,0.067076948,1.358953271,0.0,2.0,-6.090787453,0.290263604,0.782515613,34.25,1.562282018,-0.076452565,1.661233729,58.517481
0,11.0,0,0.0,3.897080507,0.93629,4.018645544,0.0,3.525402644,2.873,13.59204124,-0.03440507,3.387905047,1.982964322,0.380124524,-7.61748946,4.002928142,0.085669821,0.335185177,-4.440069112,0.791449711,-0.636431056,7.18899,3.104770956,-4.144423889,0.803583114,109.3129166,961.8998424,0.172832432,12.74828966,0.334192522,217.7168604,1.156752756,8.338707804,0.889655445,0.335185177,5.252855596,3.92538954,0.076822318,1.272535595,-4.440069112,2.0,-36.95454672,0.290263604,0.594481975,36.5,1.565142699,-0.231690703,-0.618207796,58.188102
0,11.0,0,0.0,3.900859705,0.89704,4.090134243,0.0,3.527863656,3.117,11.02919251,-0.137650371,3.375167672,2.091764323,0.065964652,-6.952351272,3.056652949,0.083493825,0.316280856,-0.191453417,0.917078652,0.226969865,7.16469,3.032396931,-3.341009241,0.763893825,-74.36753578,377.5302361,0.201800251,12.74828966,0.272282162,225.8047666,1.029729958,7.827679851,1.119898105,0.316280856,5.201841232,2.940662355,0.048658738,1.258673473,0.0,2.0,-35.5701197,0.290263604,0.642472749,34.5,1.557384538,-0.044674581,0.714499651,56.937102
21,2.0,1,6.212303513,3.950263325,1.13512,4.307536791,0.814325285,3.783950694,3.04,14.55461187,-0.407128402,3.654601222,4.099073189,0.213070268,-6.617747654,2.63665269,0.17525512,0.452803657,-1.637951482,0.737005496,-0.921131301,7.52789,3.412452563,-7.686019254,0.81736514,670.4605576,333.1913242,0.336579669,16.5764543,0.0,203.1881637,1.46345731,7.60445717,1.122210481,0.452803657,5.339404346,2.654078508,-0.279658437,1.7513637,-0.981811983,0.0,105.1401286,0.480922029,0.882254629,48.5,1.839345397,0.124105078,-4.300736152,83.336204
0,12.0,1,0.0,3.928977846,1.30266,4.095663757,0.814325285,3.780581394,3.04,14.55461187,-0.410765694,3.643677721,4.099073189,0.243642685,-3.95731658,2.63665269,0.352960509,0.452803657,-1.637951482,0.740456054,-0.921131301,7.52789,3.40922575,-5.8252044,0.81736514,670.4605576,333.1913242,0.336579669,16.5764543,0.0,203.1881637,1.464246257,7.60445717,1.122210481,0.452803657,5.460616468,2.654078508,-0.279658437,1.7502679,-0.981811983,1.0,105.1401286,0.480922029,0.882254629,41.5,1.825916895,0.124105078,-4.300736152,83.336204
18,2.0,1,6.976476557,3.890856946,1.19476,4.0150911,0.814325285,3.772823996,2.885,14.53302005,-0.387297344,3.657383448,3.64184179,0.166916828,-13.22338941,2.581848458,0.030812362,0.452180729,-1.003403799,0.725006218,-0.931438083,7.733,3.530176523,-5.259746439,0.819875532,360.0776897,433.2721852,0.301774148,16.12360548,0.0,190.3035179,1.462394077,7.522745338,1.088080311,0.452180729,5.389648195,2.609114204,-0.278677856,1.693561908,-1.003403799,0.0,65.64808874,0.440658425,0.777847567,45.5,1.827539137,0.140530379,-0.754898367,84.863376
0,11.0,1,0.0,3.871342655,1.30999,3.99596649,0.814325285,3.770109125,2.885,14.53302005,-0.410392162,3.648099399,3.64184179,0.190125561,-15.96366463,2.581848458,0.014981122,0.452180729,-1.003403799,0.72592541,-0.931438083,7.733,3.529347424,-4.666481732,0.819875532,360.0776897,433.2721852,0.301774148,16.12360548,0.0,190.3035179,1.463191519,7.522745338,1.088080311,0.452180729,5.475362481,2.609114204,-0.278677856,1.68659731,-1.003403799,1.0,65.64808874,0.440658425,0.777847567,40.0,1.815224946,0.140530379,-0.754898367,84.863376
17,4.0,1,5.397753933,3.989220311,1.19042,4.772369604,1.702081659,3.950443608,3.348,14.5343896,-0.460197219,3.731539332,4.348352894,0.310300745,0.405795923,2.666103315,1.10677345,0.447626195,-5.393659278,0.776437487,-0.988895849,6.52299,3.62055575,-3.804672921,0.812195391,596.2379096,-144.9461242,0.422112484,13.68288315,0.177196988,194.5517874,1.447737046,7.699449475,1.172084517,0.447626195,5.486146588,2.970722925,-0.294030521,1.565702582,-1.089531061,0.0,461.8974223,0.472563605,0.749458451,48.0,1.695819436,0.017150639,4.617893838,87.41379
12,2.0,1,4.865436012,3.797792773,1.25786,4.012560208,1.114851112,3.517662422,2.482,14.05618961,-0.1237584,3.489118742,3.322311347,-0.188223776,-6.054235122,2.712605117,0.159674693,0.30640554,-0.998849204,0.658641294,-0.953039486,5.74,3.213882925,-3.822641223,0.820089336,508.696342,-406.791335,0.251851609,11.99953935,0.0,177.3801001,1.46208019,7.602958761,1.158791712,0.481626178,5.272979297,2.577187216,-0.244920792,1.627810318,-0.998849204,0.0,1.169313153,0.205950377,0.756029475,35.75,1.810282772,0.083281428,-0.751240803,75.098583
0,8.0,1,0.0,3.796619061,1.35905,3.993233241,1.114851112,3.517851313,2.482,14.05618961,-0.11998929,3.488909956,3.322311347,-0.15996654,-5.779088512,2.712605117,0.173558781,0.30640554,-0.998849204,0.662383654,-0.953039486,5.74,3.216550704,-3.965213087,0.820089336,508.696342,-406.791335,0.251851609,11.99953935,0.0,177.3801001,1.462864679,7.602958761,1.158791712,0.481626178,5.335479297,2.577187216,-0.244920792,1.627777608,-0.998849204,0.0,1.169313153,0.205950377,0.756029475,31.75,1.804215634,0.083281428,-0.751240803,75.098583
12,4.0,1,4.674395707,3.950374051,1.28411,4.71938924,1.702081659,3.7936109,3.022,14.31692075,-0.456213042,3.658888148,4.114678898,0.277633078,0.982287879,2.631955051,1.294982019,0.460157033,-5.201316171,0.704674053,-0.996501372,6.5218,3.432922028,-2.911809843,0.850927563,343.126169,10.67503155,0.353419715,11.18523725,0.163053469,181.6636071,1.470801768,7.664992296,1.175434421,0.460157033,5.423057814,2.912610855,-0.256971979,1.78071114,-1.089777689,0.0,464.2252426,0.482243306,0.783954826,41.5,1.846536553,0.039878718,4.163604112,85.420962
17,2.0,1,5.964849536,3.902695496,1.16629,4.016039825,0.814325285,3.770446522,3.052,14.39282022,-0.450361294,3.654767058,3.500420202,0.232517339,-10.92656419,2.808177225,0.052176376,0.472638335,-1.053759879,0.78794559,-0.963887929,6.721,3.463654751,-4.135815381,0.829209813,499.0853696,120.9233173,0.286470303,16.12360548,0.0,195.3491071,1.458663812,7.717863254,1.149415688,0.472638335,5.320539006,2.79787853,-0.232015441,1.471383739,-1.053759879,0.0,82.11535564,0.493407855,0.81369366,44.75,1.759566754,0.115880293,0.046303291,79.484997
0,10.0,1,0.0,3.855582894,1.29129,3.995508382,0.814325285,3.764214653,3.052,14.39282022,-0.451814537,3.645651291,3.500420202,0.22555719,-16.46646007,2.808177225,0.011673959,0.472638335,-1.053759879,0.775909779,-0.963887929,7.12619,3.448945597,-3.376939009,0.829209813,499.0853696,120.9233173,0.286470303,16.12360548,0.0,195.3491071,1.458632911,7.717863254,1.149415688,0.472638335,5.381145066,2.79787853,-0.232015441,1.47259376,-1.053759879,2.0,82.11535564,0.493407855,0.81369366,38.75,1.75760625,0.115880293,0.046303291,79.484997
12,4.0,1,4.175775506,3.946625892,1.2319,4.70885102,1.830934239,3.786868967,3.755,14.12436773,-0.224064902,3.637205943,3.647669405,-0.112370905,0.969068653,3.124612774,1.319003805,0.47996208,-5.083709695,0.764936994,-1.028244605,6.3395,3.32770979,-5.339898849,0.821188196,210.9054544,-481.4910169,0.246251418,10.34298486,0.0,185.2089112,1.463194207,7.793317993,1.135786041,0.47996208,5.52598839,2.923396352,-0.216337268,1.650988901,-1.137861773,0.0,401.208764,0.205950377,0.803553028,40.5,1.785655524,0.037634954,-2.130400726,77.47379
12,4.0,1,4.59729478,3.950320024,1.24506,4.70885121,1.830934239,3.786923288,3.582,14.15214551,-0.161194216,3.64549776,3.729229777,-0.241383337,0.952441333,3.034033289,1.312752522,0.473789241,-5.063301532,0.698552484,-1.012619605,6.4846,3.327966883,-5.218753842,0.816895793,191.2173174,-426.6985496,0.251851609,10.34298486,0.0,184.7907106,1.464944645,7.743088751,1.133913666,0.473789241,5.309101316,2.76751584,-0.241957829,1.651054115,-1.110083995,0.0,405.5998172,0.205950377,0.799801244,40.0,1.785912028,0.035807617,-4.259361757,78.800583
0,10.0,1,0.0,3.929117281,1.34199,4.70885066,1.830934239,3.786152444,3.582,14.15214551,-0.156226461,3.636503866,3.729229777,-0.180083043,0.82827948,3.034033289,1.266999213,0.473789241,-5.063301532,0.701435925,-1.012619605,6.4846,3.327966564,-5.26743718,0.816895793,191.2173174,-426.6985496,0.251851609,10.34298486,0.0,184.7907106,1.465591646,7.743088751,1.133913666,0.473789241,5.369707377,2.76751584,-0.241957829,1.651033448,-1.110083995,0.0,405.5998172,0.205950377,0.799801244,36.0,1.783835381,0.035807617,-4.259361757,78.800583
12,2.0,1,4.845043596,3.806270201,1.4008,4.013152874,1.114851112,3.605302399,2.403,14.3061008,-0.172127144,3.579410001,4.704463626,-0.181809488,-4.642126634,2.661150304,0.265451828,0.132794429,-1.026007178,0.637556999,-0.957659602,6.3761,3.258686827,-4.804804538,0.804820064,885.8650308,-518.0756645,0.613455333,12.63393923,0.0,175.3832312,1.47017058,7.508281706,1.088568822,0.459280498,5.271581588,2.548383054,-0.296170792,1.676869247,-2.014646017,0.0,8.867461943,0.205950377,0.711658331,36.75,1.824217794,0.118118383,-2.598072295,81.285755
